Rank,grid_id,ATP_Score,Crime_T1,Crime_T2,Best_Neighbor_Rank,Target_Period,Is_Highlighted
1157,1932,0.0,0,0,411,202304,False
1158,1936,0.0,0,0,347,202304,False
1159,1937,0.0,0,0,90,202304,False
1160,1941,0.0,0,0,199,202304,False
1161,1942,0.0,0,0,12,202304,False
1162,1943,0.0,0,0,99,202304,False
1163,1944,0.0,0,0,701,202304,False
1164,1945,0.0,0,1,188,202304,False
1165,1948,0.0,0,0,222,202304,False
1166,1954,0.0,0,0,262,202304,False
1167,1956,0.0,0,0,432,202304,False
1168,1960,0.0,0,0,25,202304,False
1169,1965,0.0,0,0,182,202304,False
1170,1966,0.0,0,1,319,202304,False
1171,1970,0.0,0,0,522,202304,False
1172,1973,0.0,0,0,51,202304,False
1173,1976,0.0,0,0,389,202304,False
1174,1979,0.0,0,0,264,202304,False
1175,1980,0.0,0,0,428,202304,False
1176,1992,0.0,0,0,195,202304,False
1177,1993,0.0,0,0,214,202304,False
1178,1995,0.0,0,0,240,202304,False
1179,2000,0.0,0,0,450,202304,False
1180,2006,0.0,0,0,122,202304,False
1181,2008,0.0,0,0,336,202304,False
1182,2012,0.0,0,0,407,202304,False
1183,2018,0.0,0,0,336,202304,False
1184,2019,0.0,0,0,382,202304,False
1185,2021,0.0,0,0,264,202304,False
1186,2023,0.0,0,0,268,202304,False
1187,2026,0.0,0,0,442,202304,False
1188,2030,0.0,0,0,182,202304,False
1189,2031,0.0,0,0,61,202304,False
1190,2033,0.0,0,1,11,202304,False
1191,2037,0.0,0,0,16,202304,False
1192,2038,0.0,0,0,610,202304,False
1193,2046,0.0,0,0,384,202304,False
1194,2048,0.0,0,0,148,202304,False
1195,2056,0.0,0,0,308,202304,False
1196,2062,0.0,0,0,525,202304,False
1197,2064,0.0,0,0,364,202304,False
1198,2065,0.0,0,0,468,202304,False
1199,2066,0.0,0,0,589,202304,False
1200,2067,0.0,0,0,385,202304,False
1201,2069,0.0,0,0,251,202304,False
1202,2071,0.0,0,1,11,202304,False
1203,2072,0.0,0,0,214,202304,False
1204,2075,0.0,0,0,563,202304,False
1205,2081,0.0,0,0,530,202304,False
1206,2085,0.0,0,0,315,202304,False
1207,2086,0.0,0,0,85,202304,False
1208,2089,0.0,0,0,264,202304,False
1209,2096,0.0,0,0,140,202304,False
1210,2098,0.0,0,0,527,202304,False
1211,2100,0.0,0,0,385,202304,False
1212,2102,0.0,0,0,386,202304,False
1213,2106,0.0,0,0,631,202304,False
1214,2109,0.0,0,0,448,202304,False
1215,2113,0.0,0,0,34,202304,False
1216,2119,0.0,0,0,144,202304,False
1217,2120,0.0,0,0,722,202304,False
1218,2121,0.0,0,0,32,202304,False
1219,2122,0.0,0,0,342,202304,False
1220,2124,0.0,0,0,434,202304,False
1221,2128,0.0,0,0,468,202304,False
1222,2129,0.0,0,0,151,202304,False
1223,2133,0.0,0,0,263,202304,False
1224,2134,0.0,0,0,413,202304,False
1225,2135,0.0,0,1,274,202304,False
1226,2136,0.0,0,0,297,202304,False
1227,2138,0.0,0,0,197,202304,False
1228,2140,0.0,0,0,992,202304,False
1229,2143,0.0,0,0,102,202304,False
1230,2147,0.0,0,0,152,202304,False
1231,2150,0.0,0,0,475,202304,False
1232,2152,0.0,0,1,69,202304,False
1233,2156,0.0,0,0,177,202304,False
1234,2158,0.0,0,0,599,202304,False
1235,2159,0.0,0,0,244,202304,False
1236,2160,0.0,0,0,6,202304,False
1237,2163,0.0,0,1,202,202304,False
1238,2164,0.0,0,0,715,202304,False
1239,2167,0.0,0,0,310,202304,False
1240,2168,0.0,0,0,552,202304,False
1241,2169,0.0,0,0,346,202304,False
1242,2172,0.0,0,0,463,202304,False
1243,2173,0.0,0,0,24,202304,False
1244,2175,0.0,0,0,295,202304,False
1245,2177,0.0,0,0,297,202304,False
1246,2181,0.0,0,0,189,202304,False
1247,2182,0.0,0,0,354,202304,False
1248,2186,0.0,0,0,296,202304,False
1249,2189,0.0,0,0,486,202304,False
1250,2190,0.0,0,0,378,202304,False
1251,2192,0.0,0,0,17,202304,False
1252,2195,0.0,0,0,288,202304,False
1253,2196,0.0,0,2,236,202304,False
1254,2203,0.0,0,0,204,202304,False
1255,2206,0.0,0,0,83,202304,False
1256,2207,0.0,0,0,215,202304,False
1257,2208,0.0,0,0,167,202304,False
1258,2210,0.0,0,0,120,202304,False
1259,2211,0.0,0,0,450,202304,False
1260,2213,0.0,0,0,320,202304,False
1261,2214,0.0,0,0,310,202304,False
1262,2223,0.0,0,0,477,202304,False
1263,2224,0.0,0,0,394,202304,False
1264,2225,0.0,0,0,202,202304,False
1265,2227,0.0,0,0,367,202304,False
1266,2230,0.0,0,0,220,202304,False
1267,2231,0.0,0,0,264,202304,False
1268,2235,0.0,0,0,133,202304,False
1269,2239,0.0,0,0,304,202304,False
1270,2240,0.0,0,0,517,202304,False
1271,2241,0.0,0,1,135,202304,False
1272,2246,0.0,0,0,101,202304,False
1273,2247,0.0,0,0,302,202304,False
1274,2250,0.0,0,1,621,202304,False
1275,2251,0.0,0,0,716,202304,False
1276,2252,0.0,0,0,245,202304,False
1277,2253,0.0,0,0,455,202304,False
1278,2254,0.0,0,0,573,202304,False
1279,2256,0.0,0,0,797,202304,False
1280,2257,0.0,0,0,34,202304,False
1281,2258,0.0,0,0,814,202304,False
1282,2259,0.0,0,0,460,202304,False
1283,2261,0.0,0,0,691,202304,False
1284,2262,0.0,0,0,555,202304,False
1285,2270,0.0,0,0,440,202304,False
1286,2271,0.0,0,0,551,202304,False
1287,2273,0.0,0,2,89,202304,False
1288,2274,0.0,0,0,32,202304,False
1289,2275,0.0,0,0,580,202304,False
1290,2276,0.0,0,0,64,202304,False
1291,2278,0.0,0,0,427,202304,False
1292,2280,0.0,0,0,324,202304,False
1293,2285,0.0,0,0,380,202304,False
1294,2286,0.0,0,0,797,202304,False
1295,2287,0.0,0,0,308,202304,False
1296,2289,0.0,0,0,384,202304,False
1297,2295,0.0,0,0,356,202304,False
1298,2302,0.0,0,0,526,202304,False
1299,2303,0.0,0,0,389,202304,False
1300,2304,0.0,0,0,338,202304,False
1301,2306,0.0,0,0,82,202304,False
1302,2309,0.0,0,0,34,202304,False
1303,2316,0.0,0,0,656,202304,False
1304,2321,0.0,0,0,667,202304,False
1305,2322,0.0,0,0,480,202304,False
1306,2326,0.0,0,1,14,202304,False
1307,2331,0.0,0,0,259,202304,False
1308,2333,0.0,0,0,183,202304,False
1309,2335,0.0,0,0,661,202304,False
1310,2337,0.0,0,0,19,202304,False
1311,2341,0.0,0,0,298,202304,False
1312,2346,0.0,0,0,15,202304,False
1313,2347,0.0,0,1,277,202304,False
1314,2349,0.0,0,0,158,202304,False
1315,2354,0.0,0,0,489,202304,False
1316,2355,0.0,0,0,191,202304,False
1317,2358,0.0,0,0,484,202304,False
1318,2360,0.0,0,0,559,202304,False
1319,2362,0.0,0,0,206,202304,False
1320,2363,0.0,0,4,338,202304,False
1321,2370,0.0,0,0,306,202304,False
1322,2374,0.0,0,0,404,202304,False
1323,2375,0.0,0,0,240,202304,False
1324,2377,0.0,0,0,315,202304,False
1325,2378,0.0,0,0,102,202304,False
1326,2379,0.0,0,0,272,202304,False
1327,2381,0.0,0,0,524,202304,False
1328,2383,0.0,0,0,382,202304,False
1329,2389,0.0,0,0,381,202304,False
1330,2394,0.0,0,0,541,202304,False
1331,2395,0.0,0,0,251,202304,False
1332,2397,0.0,0,0,85,202304,False
1333,2399,0.0,0,0,282,202304,False
1334,2405,0.0,0,0,113,202304,False
1335,2406,0.0,0,0,588,202304,False
1336,2413,0.0,0,1,148,202304,False
1337,2415,0.0,0,0,6,202304,False
1338,2418,0.0,0,0,354,202304,False
1339,2419,0.0,0,0,263,202304,False
1340,2422,0.0,0,1,297,202304,False
1341,2425,0.0,0,1,339,202304,False
1342,2432,0.0,0,0,409,202304,False
1343,2434,0.0,0,0,385,202304,False
1344,2435,0.0,0,0,382,202304,False
1345,2436,0.0,0,0,88,202304,False
1346,2437,0.0,0,0,566,202304,False
1347,2438,0.0,0,0,158,202304,False
