Rank,grid_id,ATP_Score,Crime_T1,Crime_T2,Best_Neighbor_Rank,Target_Period,Is_Highlighted
649,725,0.0,0,0,248,202303,False
650,726,0.0,0,0,366,202303,False
651,728,0.0,0,0,190,202303,False
652,731,0.0,0,0,65,202303,False
653,733,0.0,0,0,313,202303,False
654,736,0.0,0,0,378,202303,False
655,737,0.0,0,0,680,202303,False
656,738,0.0,0,0,341,202303,False
657,740,0.0,0,0,154,202303,False
658,741,0.0,0,0,394,202303,False
659,742,0.0,0,0,403,202303,False
660,743,0.0,0,0,496,202303,False
661,745,0.0,0,0,429,202303,False
662,749,0.0,0,0,292,202303,False
663,754,0.0,0,0,409,202303,False
664,763,0.0,0,0,338,202303,False
665,766,0.0,0,0,220,202303,False
666,768,0.0,0,0,585,202303,False
667,769,0.0,0,0,642,202303,False
668,774,0.0,0,0,115,202303,False
669,775,0.0,0,0,594,202303,False
670,778,0.0,0,0,293,202303,False
671,782,0.0,0,0,255,202303,False
672,783,0.0,0,0,108,202303,False
673,784,0.0,0,0,310,202303,False
674,785,0.0,0,0,N/A,202303,False
675,786,0.0,0,0,582,202303,False
676,787,0.0,0,0,470,202303,False
677,794,0.0,0,0,721,202303,False
678,797,0.0,0,0,310,202303,False
679,800,0.0,0,0,56,202303,False
680,802,0.0,0,0,425,202303,False
681,804,0.0,0,0,123,202303,False
682,806,0.0,0,0,260,202303,False
683,810,0.0,0,0,468,202303,False
684,812,0.0,0,0,88,202303,False
685,814,0.0,0,0,396,202303,False
686,816,0.0,0,0,61,202303,False
687,817,0.0,0,0,12,202303,False
688,818,0.0,0,0,201,202303,False
689,820,0.0,0,0,414,202303,False
690,822,0.0,0,0,206,202303,False
691,823,0.0,0,0,149,202303,False
692,825,0.0,0,0,527,202303,False
693,826,0.0,0,0,344,202303,False
694,831,0.0,0,0,534,202303,False
695,832,0.0,0,0,321,202303,False
696,833,0.0,0,0,201,202303,False
697,834,0.0,0,0,410,202303,False
698,838,0.0,0,0,500,202303,False
699,843,0.0,0,0,261,202303,False
700,848,0.0,0,0,527,202303,False
701,849,0.0,0,1,40,202303,False
702,850,0.0,0,0,117,202303,False
703,855,0.0,0,0,790,202303,False
704,856,0.0,0,0,509,202303,False
705,858,0.0,0,0,364,202303,False
706,859,0.0,0,0,425,202303,False
707,860,0.0,0,0,239,202303,False
708,862,0.0,0,0,56,202303,False
709,863,0.0,0,0,300,202303,False
710,867,0.0,0,0,354,202303,False
711,869,0.0,0,1,402,202303,False
712,870,0.0,0,1,322,202303,False
713,871,0.0,0,0,267,202303,False
714,875,0.0,0,0,455,202303,False
715,880,0.0,0,0,364,202303,False
716,882,0.0,0,0,291,202303,False
717,884,0.0,0,0,401,202303,False
718,885,0.0,0,0,300,202303,False
719,887,0.0,0,0,414,202303,False
720,894,0.0,0,0,501,202303,False
721,896,0.0,0,0,226,202303,False
722,897,0.0,0,0,404,202303,False
723,898,0.0,0,2,609,202303,False
724,900,0.0,0,0,20,202303,False
725,901,0.0,0,0,187,202303,False
726,902,0.0,0,0,11,202303,False
727,903,0.0,0,0,488,202303,False
728,906,0.0,0,0,63,202303,False
729,908,0.0,0,0,424,202303,False
730,909,0.0,0,0,332,202303,False
731,914,0.0,0,0,290,202303,False
732,915,0.0,0,0,231,202303,False
733,919,0.0,0,0,298,202303,False
734,920,0.0,0,1,193,202303,False
735,921,0.0,0,0,390,202303,False
736,923,0.0,0,0,509,202303,False
737,927,0.0,0,0,166,202303,False
738,930,0.0,0,0,417,202303,False
739,934,0.0,0,0,168,202303,False
740,935,0.0,0,1,14,202303,False
741,939,0.0,0,1,300,202303,False
742,940,0.0,0,0,346,202303,False
743,941,0.0,0,0,369,202303,False
744,942,0.0,0,0,282,202303,False
745,943,0.0,0,0,231,202303,False
746,949,0.0,0,0,310,202303,False
747,951,0.0,0,0,24,202303,False
748,952,0.0,0,0,355,202303,False
749,955,0.0,0,2,455,202303,False
750,958,0.0,0,1,27,202303,False
751,961,0.0,0,0,206,202303,False
752,963,0.0,0,0,452,202303,False
753,966,0.0,0,0,353,202303,False
754,967,0.0,0,0,156,202303,False
755,968,0.0,0,0,421,202303,False
756,971,0.0,0,0,489,202303,False
757,972,0.0,0,0,470,202303,False
758,973,0.0,0,0,75,202303,False
759,978,0.0,0,0,86,202303,False
760,979,0.0,0,0,332,202303,False
761,982,0.0,0,0,27,202303,False
762,988,0.0,0,0,202,202303,False
763,989,0.0,0,0,140,202303,False
764,990,0.0,0,0,426,202303,False
765,992,0.0,0,0,24,202303,False
766,994,0.0,0,0,489,202303,False
767,996,0.0,0,0,179,202303,False
768,999,0.0,0,0,605,202303,False
769,1001,0.0,0,0,621,202303,False
770,1002,0.0,0,0,202,202303,False
771,1003,0.0,0,0,346,202303,False
772,1004,0.0,0,0,525,202303,False
773,1005,0.0,0,0,283,202303,False
774,1008,0.0,0,0,488,202303,False
775,1011,0.0,0,0,309,202303,False
776,1015,0.0,0,0,406,202303,False
777,1017,0.0,0,0,311,202303,False
778,1020,0.0,0,0,52,202303,False
779,1024,0.0,0,0,490,202303,False
780,1025,0.0,0,0,265,202303,False
781,1027,0.0,0,0,90,202303,False
782,1032,0.0,0,0,181,202303,False
783,1036,0.0,0,0,26,202303,False
784,1038,0.0,0,0,90,202303,False
785,1041,0.0,0,0,353,202303,False
786,1042,0.0,0,0,284,202303,False
787,1043,0.0,0,0,269,202303,False
788,1044,0.0,0,0,677,202303,False
789,1045,0.0,0,0,560,202303,False
790,1047,0.0,0,0,501,202303,False
791,1048,0.0,0,0,444,202303,False
792,1050,0.0,0,0,834,202303,False
793,1054,0.0,0,0,311,202303,False
794,1055,0.0,0,0,521,202303,False
795,1056,0.0,0,0,717,202303,False
796,1057,0.0,0,0,459,202303,False
797,1058,0.0,0,0,264,202303,False
798,1060,0.0,0,0,335,202303,False
799,1061,0.0,0,0,291,202303,False
800,1062,0.0,0,0,841,202303,False
801,1065,0.0,0,0,372,202303,False
802,1071,0.0,0,0,378,202303,False
803,1072,0.0,0,0,33,202303,False
804,1073,0.0,0,0,382,202303,False
805,1076,0.0,0,0,143,202303,False
806,1087,0.0,0,0,212,202303,False
807,1090,0.0,0,1,112,202303,False
808,1091,0.0,0,0,403,202303,False
809,1092,0.0,0,0,193,202303,False
810,1100,0.0,0,0,102,202303,False
811,1102,0.0,0,0,311,202303,False
812,1103,0.0,0,4,15,202303,False
813,1105,0.0,0,0,471,202303,False
814,1107,0.0,0,0,407,202303,False
815,1108,0.0,0,0,611,202303,False
816,1118,0.0,0,0,458,202303,False
817,1119,0.0,0,0,365,202303,False
818,1120,0.0,0,0,541,202303,False
819,1129,0.0,0,2,481,202303,False
820,1132,0.0,0,0,419,202303,False
821,1133,0.0,0,0,208,202303,False
822,1134,0.0,0,0,818,202303,False
823,1136,0.0,0,0,403,202303,False
824,1140,0.0,0,0,236,202303,False
825,1141,0.0,0,0,56,202303,False
826,1146,0.0,0,0,250,202303,False
827,1147,0.0,0,0,3,202303,False
828,1149,0.0,0,0,192,202303,False
829,1151,0.0,0,0,190,202303,False
830,1152,0.0,0,0,241,202303,False
831,1157,0.0,0,1,481,202303,False
832,1161,0.0,0,0,585,202303,False
833,1169,0.0,0,0,432,202303,False
834,1171,0.0,0,1,792,202303,False
835,1173,0.0,0,0,39,202303,False
836,1175,0.0,0,0,255,202303,False
837,1177,0.0,0,0,226,202303,False
838,1178,0.0,0,0,396,202303,False
839,1179,0.0,0,0,550,202303,False
840,1180,0.0,0,0,364,202303,False
841,1181,0.0,0,0,800,202303,False
842,1182,0.0,0,0,339,202303,False
843,1183,0.0,0,0,274,202303,False
844,1194,0.0,0,0,291,202303,False
845,1195,0.0,0,0,381,202303,False
846,1200,0.0,0,0,207,202303,False
847,1201,0.0,0,0,362,202303,False
848,1202,0.0,0,0,153,202303,False
849,1203,0.0,0,0,248,202303,False
850,1205,0.0,0,0,606,202303,False
851,1206,0.0,0,0,339,202303,False
852,1209,0.0,0,1,381,202303,False
853,1210,0.0,0,0,127,202303,False
854,1211,0.0,0,1,41,202303,False
855,1212,0.0,0,0,377,202303,False
856,1214,0.0,0,0,349,202303,False
857,1215,0.0,0,0,134,202303,False
858,1217,0.0,0,0,208,202303,False
859,1218,0.0,0,0,444,202303,False
860,1221,0.0,0,0,542,202303,False
861,1223,0.0,0,0,642,202303,False
862,1225,0.0,0,0,176,202303,False
863,1226,0.0,0,0,240,202303,False
864,1228,0.0,0,0,384,202303,False
865,1232,0.0,0,0,309,202303,False
866,1233,0.0,0,0,284,202303,False
867,1238,0.0,0,0,403,202303,False
868,1239,0.0,0,0,208,202303,False
869,1240,0.0,0,0,173,202303,False
870,1242,0.0,0,0,339,202303,False
871,1243,0.0,0,0,60,202303,False
872,1247,0.0,0,0,610,202303,False
873,1250,0.0,0,0,66,202303,False
874,1255,0.0,0,1,84,202303,False
875,1256,0.0,0,0,435,202303,False
876,1258,0.0,0,1,393,202303,False
877,1261,0.0,0,0,30,202303,False
878,1263,0.0,0,0,324,202303,False
879,1266,0.0,0,0,149,202303,False
880,1269,0.0,0,0,210,202303,False
881,1270,0.0,0,0,550,202303,False
882,1271,0.0,0,0,415,202303,False
883,1272,0.0,0,1,471,202303,False
884,1274,0.0,0,0,255,202303,False
885,1276,0.0,0,0,168,202303,False
886,1277,0.0,0,0,458,202303,False
887,1278,0.0,0,0,144,202303,False
888,1281,0.0,0,1,297,202303,False
889,1282,0.0,0,0,215,202303,False
890,1283,0.0,0,0,101,202303,False
891,1284,0.0,0,0,795,202303,False
892,1285,0.0,0,0,30,202303,False
893,1286,0.0,0,0,208,202303,False
894,1289,0.0,0,0,81,202303,False
895,1291,0.0,0,0,358,202303,False
896,1294,0.0,0,0,221,202303,False
897,1296,0.0,0,1,496,202303,False
898,1298,0.0,0,0,561,202303,False
899,1301,0.0,0,0,241,202303,False
900,1311,0.0,0,0,367,202303,False
901,1313,0.0,0,0,483,202303,False
902,1315,0.0,0,0,139,202303,False
903,1317,0.0,0,0,250,202303,False
904,1321,0.0,0,0,378,202303,False
905,1323,0.0,0,0,421,202303,False
906,1325,0.0,0,0,361,202303,False
907,1327,0.0,0,0,345,202303,False
908,1329,0.0,0,0,491,202303,False
909,1330,0.0,0,0,201,202303,False
910,1331,0.0,0,0,406,202303,False
911,1335,0.0,0,0,404,202303,False
912,1336,0.0,0,0,537,202303,False
913,1337,0.0,0,0,437,202303,False
914,1338,0.0,0,0,800,202303,False
915,1342,0.0,0,0,185,202303,False
916,1346,0.0,0,0,542,202303,False
917,1347,0.0,0,0,242,202303,False
918,1348,0.0,0,0,349,202303,False
919,1351,0.0,0,0,753,202303,False
920,1355,0.0,0,0,127,202303,False
921,1356,0.0,0,0,888,202303,False
922,1358,0.0,0,0,483,202303,False
923,1364,0.0,0,0,48,202303,False
924,1367,0.0,0,0,435,202303,False
925,1370,0.0,0,0,366,202303,False
926,1372,0.0,0,0,315,202303,False
927,1375,0.0,0,0,153,202303,False
928,1376,0.0,0,0,215,202303,False
929,1378,0.0,0,0,599,202303,False
930,1379,0.0,0,0,444,202303,False
931,1380,0.0,0,0,81,202303,False
932,1382,0.0,0,0,567,202303,False
933,1389,0.0,0,0,164,202303,False
934,1390,0.0,0,0,81,202303,False
935,1394,0.0,0,0,259,202303,False
936,1395,0.0,0,0,1298,202303,False
937,1402,0.0,0,0,220,202303,False
938,1403,0.0,0,0,206,202303,False
939,1408,0.0,0,0,339,202303,False
940,1409,0.0,0,0,156,202303,False
941,1410,0.0,0,0,242,202303,False
942,1414,0.0,0,0,309,202303,False
943,1417,0.0,0,0,277,202303,False
944,1418,0.0,0,0,242,202303,False
945,1420,0.0,0,0,415,202303,False
946,1421,0.0,0,0,151,202303,False
947,1425,0.0,0,0,403,202303,False
948,1437,0.0,0,0,54,202303,False
949,1439,0.0,0,0,639,202303,False
950,1443,0.0,0,0,1010,202303,False
951,1448,0.0,0,0,392,202303,False
952,1449,0.0,0,0,762,202303,False
953,1455,0.0,0,1,205,202303,False
954,1459,0.0,0,0,368,202303,False
955,1460,0.0,0,0,447,202303,False
956,1461,0.0,0,0,604,202303,False
957,1464,0.0,0,0,404,202303,False
958,1465,0.0,0,0,496,202303,False
959,1466,0.0,0,1,19,202303,False
960,1468,0.0,0,0,32,202303,False
961,1471,0.0,0,0,69,202303,False
962,1476,0.0,0,0,125,202303,False
963,1477,0.0,0,0,315,202303,False
964,1479,0.0,0,0,60,202303,False
965,1480,0.0,0,0,266,202303,False
966,1484,0.0,0,0,978,202303,False
967,1485,0.0,0,0,234,202303,False
968,1486,0.0,0,0,85,202303,False
969,1491,0.0,0,0,357,202303,False
970,1492,0.0,0,0,1379,202303,False
971,1493,0.0,0,0,606,202303,False
972,1495,0.0,0,0,307,202303,False
973,1497,0.0,0,0,975,202303,False
974,1500,0.0,0,0,1171,202303,False
975,1504,0.0,0,0,257,202303,False
976,1508,0.0,0,0,179,202303,False
977,1511,0.0,0,1,11,202303,False
978,1515,0.0,0,0,966,202303,False
979,1516,0.0,0,0,644,202303,False
980,1517,0.0,0,0,556,202303,False
981,1521,0.0,0,0,142,202303,False
982,1523,0.0,0,1,231,202303,False
983,1524,0.0,0,0,404,202303,False
984,1527,0.0,0,0,143,202303,False
985,1531,0.0,0,0,349,202303,False
986,1532,0.0,0,0,154,202303,False
987,1537,0.0,0,0,255,202303,False
988,1540,0.0,0,0,223,202303,False
989,1544,0.0,0,0,364,202303,False
990,1545,0.0,0,0,190,202303,False
991,1546,0.0,0,0,17,202303,False
992,1551,0.0,0,0,82,202303,False
993,1554,0.0,0,0,54,202303,False
994,1560,0.0,0,0,814,202303,False
995,1572,0.0,0,0,221,202303,False
996,1574,0.0,0,1,354,202303,False
997,1575,0.0,0,0,703,202303,False
998,1576,0.0,0,0,304,202303,False
999,1581,0.0,0,0,334,202303,False
1000,1582,0.0,0,0,405,202303,False
1001,1583,0.0,0,1,103,202303,False
1002,1585,0.0,0,0,313,202303,False
1003,1587,0.0,0,0,159,202303,False
1004,1590,0.0,0,0,338,202303,False
1005,1591,0.0,0,0,644,202303,False
1006,1592,0.0,0,0,300,202303,False
1007,1594,0.0,0,0,125,202303,False
1008,1596,0.0,0,0,405,202303,False
1009,1599,0.0,0,0,410,202303,False
1010,1607,0.0,0,0,894,202303,False
1011,1609,0.0,0,0,691,202303,False
1012,1610,0.0,0,0,226,202303,False
1013,1614,0.0,0,0,655,202303,False
1014,1615,0.0,0,0,N/A,202303,False
1015,1616,0.0,0,0,310,202303,False
1016,1617,0.0,0,0,82,202303,False
1017,1620,0.0,0,0,208,202303,False
1018,1621,0.0,0,0,362,202303,False
1019,1623,0.0,0,0,453,202303,False
1020,1626,0.0,0,0,501,202303,False
1021,1628,0.0,0,0,235,202303,False
1022,1629,0.0,0,0,569,202303,False
1023,1632,0.0,0,0,119,202303,False
1024,1634,0.0,0,0,553,202303,False
1025,1635,0.0,0,0,22,202303,False
1026,1636,0.0,0,0,362,202303,False
1027,1637,0.0,0,1,193,202303,False
1028,1639,0.0,0,0,250,202303,False
1029,1642,0.0,0,0,557,202303,False
1030,1644,0.0,0,0,553,202303,False
1031,1646,0.0,0,0,524,202303,False
1032,1649,0.0,0,0,473,202303,False
1033,1650,0.0,0,0,392,202303,False
1034,1654,0.0,0,0,284,202303,False
1035,1655,0.0,0,0,269,202303,False
1036,1662,0.0,0,0,484,202303,False
1037,1668,0.0,0,0,346,202303,False
1038,1671,0.0,0,0,549,202303,False
1039,1673,0.0,0,0,206,202303,False
1040,1676,0.0,0,0,60,202303,False
1041,1677,0.0,0,0,372,202303,False
1042,1678,0.0,0,0,112,202303,False
1043,1680,0.0,0,0,213,202303,False
1044,1682,0.0,0,0,619,202303,False
1045,1684,0.0,0,0,285,202303,False
1046,1685,0.0,0,0,80,202303,False
1047,1686,0.0,0,0,17,202303,False
1048,1691,0.0,0,0,560,202303,False
1049,1698,0.0,0,0,119,202303,False
1050,1699,0.0,0,0,432,202303,False
1051,1701,0.0,0,0,404,202303,False
1052,1703,0.0,0,0,164,202303,False
1053,1705,0.0,0,0,215,202303,False
1054,1707,0.0,0,0,190,202303,False
1055,1710,0.0,0,1,242,202303,False
1056,1711,0.0,0,0,402,202303,False
1057,1712,0.0,0,0,60,202303,False
1058,1715,0.0,0,0,841,202303,False
1059,1717,0.0,0,0,298,202303,False
1060,1720,0.0,0,0,501,202303,False
1061,1721,0.0,0,0,197,202303,False
1062,1722,0.0,0,0,168,202303,False
1063,1724,0.0,0,0,372,202303,False
1064,1725,0.0,0,0,153,202303,False
1065,1728,0.0,0,0,31,202303,False
1066,1729,0.0,0,0,300,202303,False
1067,1730,0.0,0,0,415,202303,False
1068,1737,0.0,0,0,429,202303,False
1069,1738,0.0,0,0,381,202303,False
1070,1741,0.0,0,0,278,202303,False
1071,1745,0.0,0,0,496,202303,False
1072,1749,0.0,0,1,117,202303,False
1073,1750,0.0,0,0,66,202303,False
1074,1754,0.0,0,0,410,202303,False
1075,1755,0.0,0,0,800,202303,False
1076,1756,0.0,0,0,42,202303,False
1077,1757,0.0,0,0,599,202303,False
1078,1762,0.0,0,0,276,202303,False
1079,1763,0.0,0,1,127,202303,False
1080,1764,0.0,0,0,69,202303,False
1081,1766,0.0,0,0,80,202303,False
1082,1770,0.0,0,1,33,202303,False
1083,1773,0.0,0,0,255,202303,False
1084,1777,0.0,0,1,101,202303,False
1085,1780,0.0,0,0,309,202303,False
1086,1781,0.0,0,0,561,202303,False
1087,1782,0.0,0,0,929,202303,False
1088,1783,0.0,0,0,330,202303,False
1089,1784,0.0,0,0,81,202303,False
1090,1785,0.0,0,0,238,202303,False
1091,1786,0.0,0,0,343,202303,False
1092,1789,0.0,0,0,292,202303,False
1093,1796,0.0,0,0,267,202303,False
1094,1797,0.0,0,0,266,202303,False
1095,1800,0.0,0,0,310,202303,False
1096,1801,0.0,0,0,119,202303,False
1097,1803,0.0,0,0,265,202303,False
1098,1805,0.0,0,0,527,202303,False
1099,1808,0.0,0,0,392,202303,False
1100,1810,0.0,0,0,463,202303,False
1101,1811,0.0,0,0,636,202303,False
1102,1813,0.0,0,1,66,202303,False
1103,1815,0.0,0,0,30,202303,False
1104,1816,0.0,0,0,390,202303,False
1105,1818,0.0,0,0,420,202303,False
1106,1820,0.0,0,0,542,202303,False
1107,1828,0.0,0,0,315,202303,False
1108,1831,0.0,0,0,266,202303,False
1109,1836,0.0,0,0,443,202303,False
1110,1837,0.0,0,0,282,202303,False
1111,1839,0.0,0,0,364,202303,False
1112,1840,0.0,0,0,365,202303,False
1113,1841,0.0,0,0,12,202303,False
1114,1842,0.0,0,0,24,202303,False
1115,1843,0.0,0,0,425,202303,False
1116,1846,0.0,0,0,24,202303,False
1117,1847,0.0,0,1,275,202303,False
1118,1854,0.0,0,0,432,202303,False
1119,1855,0.0,0,0,249,202303,False
1120,1859,0.0,0,0,61,202303,False
1121,1862,0.0,0,0,384,202303,False
1122,1863,0.0,0,0,61,202303,False
1123,1864,0.0,0,0,511,202303,False
1124,1865,0.0,0,0,459,202303,False
1125,1866,0.0,0,0,711,202303,False
1126,1867,0.0,0,1,56,202303,False
1127,1870,0.0,0,0,201,202303,False
1128,1871,0.0,0,0,59,202303,False
1129,1872,0.0,0,0,560,202303,False
1130,1878,0.0,0,0,9,202303,False
1131,1879,0.0,0,0,483,202303,False
1132,1880,0.0,0,0,586,202303,False
1133,1881,0.0,0,0,208,202303,False
1134,1890,0.0,0,0,352,202303,False
1135,1893,0.0,0,0,98,202303,False
1136,1894,0.0,0,0,569,202303,False
1137,1895,0.0,0,0,466,202303,False
1138,1896,0.0,0,0,633,202303,False
1139,1898,0.0,0,0,369,202303,False
1140,1903,0.0,0,0,317,202303,False
1141,1907,0.0,0,0,446,202303,False
1142,1908,0.0,0,1,471,202303,False
1143,1913,0.0,0,1,123,202303,False
1144,1914,0.0,0,0,191,202303,False
1145,1919,0.0,0,0,572,202303,False
1146,1921,0.0,0,0,76,202303,False
1147,1928,0.0,0,0,512,202303,False
1148,1932,0.0,0,0,385,202303,False
1149,1936,0.0,0,0,615,202303,False
1150,1937,0.0,0,0,89,202303,False
1151,1941,0.0,0,0,192,202303,False
1152,1942,0.0,0,0,14,202303,False
1153,1943,0.0,0,0,99,202303,False
1154,1944,0.0,0,0,677,202303,False
1155,1948,0.0,0,0,222,202303,False
1156,1954,0.0,0,0,264,202303,False
1157,1956,0.0,0,0,322,202303,False
1158,1960,0.0,0,0,23,202303,False
1159,1965,0.0,0,0,179,202303,False
1160,1970,0.0,0,0,493,202303,False
1161,1973,0.0,0,0,52,202303,False
1162,1976,0.0,0,0,363,202303,False
1163,1979,0.0,0,0,266,202303,False
1164,1980,0.0,0,0,402,202303,False
1165,1992,0.0,0,0,205,202303,False
1166,1993,0.0,0,0,214,202303,False
1167,1995,0.0,0,0,239,202303,False
1168,2000,0.0,0,0,424,202303,False
1169,2003,0.0,0,0,220,202303,False
1170,2006,0.0,0,0,119,202303,False
1171,2008,0.0,0,0,974,202303,False
1172,2012,0.0,0,0,381,202303,False
1173,2018,0.0,0,0,974,202303,False
1174,2019,0.0,0,0,354,202303,False
1175,2021,0.0,0,0,266,202303,False
1176,2023,0.0,0,1,250,202303,False
1177,2026,0.0,0,0,417,202303,False
1178,2030,0.0,0,0,179,202303,False
1179,2031,0.0,0,0,61,202303,False
1180,2037,0.0,0,0,17,202303,False
1181,2038,0.0,0,0,582,202303,False
1182,2046,0.0,0,0,356,202303,False
1183,2048,0.0,0,0,150,202303,False
1184,2056,0.0,0,0,540,202303,False
1185,2062,0.0,0,0,496,202303,False
1186,2064,0.0,0,0,361,202303,False
1187,2065,0.0,0,0,441,202303,False
1188,2066,0.0,0,0,558,202303,False
1189,2067,0.0,0,0,357,202303,False
1190,2069,0.0,0,0,265,202303,False
1191,2072,0.0,0,0,214,202303,False
1192,2073,0.0,0,0,20,202303,False
1193,2074,0.0,0,0,350,202303,False
1194,2075,0.0,0,0,535,202303,False
1195,2081,0.0,0,0,501,202303,False
1196,2083,0.0,0,0,22,202303,False
1197,2085,0.0,0,0,636,202303,False
1198,2086,0.0,0,0,88,202303,False
1199,2089,0.0,0,0,266,202303,False
1200,2096,0.0,0,0,140,202303,False
1201,2098,0.0,0,0,498,202303,False
1202,2100,0.0,0,0,283,202303,False
1203,2102,0.0,0,0,358,202303,False
1204,2106,0.0,0,0,603,202303,False
1205,2107,0.0,0,0,557,202303,False
1206,2109,0.0,0,0,422,202303,False
1207,2113,0.0,0,0,33,202303,False
1208,2118,0.0,0,0,615,202303,False
1209,2119,0.0,0,1,142,202303,False
1210,2120,0.0,0,0,698,202303,False
1211,2121,0.0,0,0,30,202303,False
1212,2122,0.0,0,0,433,202303,False
1213,2124,0.0,0,0,408,202303,False
1214,2128,0.0,0,0,441,202303,False
1215,2129,0.0,0,0,149,202303,False
1216,2133,0.0,0,0,249,202303,False
1217,2134,0.0,0,0,387,202303,False
1218,2136,0.0,0,0,374,202303,False
1219,2138,0.0,0,1,197,202303,False
1220,2140,0.0,0,0,973,202303,False
1221,2143,0.0,0,0,102,202303,False
1222,2147,0.0,0,0,154,202303,False
1223,2150,0.0,0,0,448,202303,False
1224,2154,0.0,0,0,557,202303,False
1225,2156,0.0,0,0,186,202303,False
1226,2158,0.0,0,0,570,202303,False
1227,2159,0.0,0,1,244,202303,False
1228,2160,0.0,0,0,7,202303,False
1229,2164,0.0,0,0,691,202303,False
1230,2167,0.0,0,0,350,202303,False
1231,2168,0.0,0,0,522,202303,False
1232,2169,0.0,0,0,732,202303,False
1233,2172,0.0,0,0,437,202303,False
1234,2173,0.0,0,0,24,202303,False
1235,2175,0.0,0,0,444,202303,False
1236,2177,0.0,0,0,374,202303,False
1237,2181,0.0,0,0,187,202303,False
1238,2182,0.0,0,0,466,202303,False
1239,2186,0.0,0,0,394,202303,False
1240,2189,0.0,0,0,343,202303,False
1241,2190,0.0,0,0,304,202303,False
1242,2192,0.0,0,0,18,202303,False
1243,2193,0.0,0,0,290,202303,False
1244,2195,0.0,0,0,368,202303,False
1245,2203,0.0,0,0,202,202303,False
1246,2206,0.0,0,0,80,202303,False
1247,2207,0.0,0,0,215,202303,False
1248,2208,0.0,0,0,167,202303,False
1249,2210,0.0,0,0,121,202303,False
1250,2211,0.0,0,0,424,202303,False
1251,2213,0.0,0,0,300,202303,False
1252,2214,0.0,0,0,282,202303,False
1253,2221,0.0,0,3,66,202303,False
1254,2223,0.0,0,0,299,202303,False
1255,2224,0.0,0,0,367,202303,False
1256,2225,0.0,0,0,201,202303,False
1257,2227,0.0,0,0,398,202303,False
1258,2230,0.0,0,0,221,202303,False
1259,2231,0.0,0,0,266,202303,False
1260,2235,0.0,0,0,133,202303,False
1261,2239,0.0,0,0,434,202303,False
1262,2240,0.0,0,0,488,202303,False
1263,2246,0.0,0,0,100,202303,False
1264,2247,0.0,0,0,309,202303,False
1265,2249,0.0,0,0,416,202303,False
1266,2251,0.0,0,0,315,202303,False
1267,2252,0.0,0,1,245,202303,False
1268,2253,0.0,0,0,429,202303,False
1269,2254,0.0,0,0,544,202303,False
1270,2256,0.0,0,0,779,202303,False
1271,2257,0.0,0,0,33,202303,False
1272,2258,0.0,0,0,796,202303,False
1273,2259,0.0,0,0,434,202303,False
1274,2261,0.0,0,0,667,202303,False
1275,2262,0.0,0,1,525,202303,False
1276,2263,0.0,0,0,24,202303,False
1277,2270,0.0,0,0,415,202303,False
1278,2271,0.0,0,0,521,202303,False
1279,2274,0.0,0,0,30,202303,False
1280,2275,0.0,0,0,551,202303,False
1281,2276,0.0,0,0,65,202303,False
1282,2278,0.0,0,0,304,202303,False
1283,2280,0.0,0,0,337,202303,False
1284,2282,0.0,0,0,466,202303,False
1285,2285,0.0,0,0,352,202303,False
1286,2286,0.0,0,0,779,202303,False
1287,2287,0.0,0,0,645,202303,False
1288,2289,0.0,0,0,356,202303,False
1289,2295,0.0,0,0,452,202303,False
1290,2302,0.0,0,0,497,202303,False
1291,2303,0.0,0,0,363,202303,False
1292,2304,0.0,0,0,668,202303,False
1293,2306,0.0,0,0,82,202303,False
1294,2309,0.0,0,0,33,202303,False
1295,2315,0.0,0,0,142,202303,False
1296,2316,0.0,0,0,628,202303,False
1297,2317,0.0,0,0,176,202303,False
1298,2321,0.0,0,0,641,202303,False
1299,2322,0.0,0,0,291,202303,False
1300,2324,0.0,0,1,150,202303,False
1301,2331,0.0,0,0,261,202303,False
1302,2333,0.0,0,0,176,202303,False
1303,2334,0.0,0,1,9,202303,False
1304,2335,0.0,0,0,633,202303,False
1305,2337,0.0,0,0,20,202303,False
1306,2341,0.0,0,0,348,202303,False
1307,2346,0.0,0,0,15,202303,False
1308,2349,0.0,0,0,156,202303,False
1309,2354,0.0,0,0,463,202303,False
1310,2355,0.0,0,0,189,202303,False
1311,2358,0.0,0,1,458,202303,False
1312,2360,0.0,0,0,530,202303,False
1313,2362,0.0,0,0,206,202303,False
1314,2370,0.0,0,0,437,202303,False
1315,2374,0.0,0,0,378,202303,False
1316,2375,0.0,0,0,239,202303,False
1317,2377,0.0,0,0,455,202303,False
1318,2378,0.0,0,0,102,202303,False
1319,2379,0.0,0,0,272,202303,False
1320,2381,0.0,0,0,495,202303,False
1321,2383,0.0,0,0,354,202303,False
1322,2389,0.0,0,0,353,202303,False
1323,2391,0.0,0,0,451,202303,False
1324,2393,0.0,0,0,298,202303,False
1325,2394,0.0,0,0,512,202303,False
1326,2395,0.0,0,0,265,202303,False
1327,2397,0.0,0,0,88,202303,False
1328,2399,0.0,0,0,330,202303,False
1329,2405,0.0,0,0,115,202303,False
1330,2406,0.0,0,0,298,202303,False
1331,2410,0.0,0,0,453,202303,False
1332,2415,0.0,0,0,7,202303,False
1333,2418,0.0,0,0,466,202303,False
